#,ESTADO,EQUIPO / ACTIVO,PRODUCTO,DESCRIPCION,PRUEBA / CALIBRACION,TIPO EQUIPO,ÁREA A INSPECIONAR
94,ACTIVO,PCT-CE-04,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 15 1/8 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
95,ACTIVO,PCT-CE-05,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 20 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
96,ACTIVO,PCT-CE-05,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 20 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
97,ACTIVO,PCT-CE-05,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 20 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
98,ACTIVO,PCT-CE-06,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 19.75 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
99,ACTIVO,PCT-CE-06,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 19.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
100,ACTIVO,PCT-CE-06,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 19.75 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
101,ACTIVO,PCT-CE-07,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
102,ACTIVO,PCT-CE-07,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
103,ACTIVO,PCT-CE-07,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
104,ACTIVO,PCT-CE-08,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
105,ACTIVO,PCT-CE-08,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
106,ACTIVO,PCT-CE-08,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
107,ACTIVO,PCT-CE-09,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
108,ACTIVO,PCT-CE-09,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
109,ACTIVO,PCT-CE-09,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
110,ACTIVO,PCT-CE-10,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 20 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
111,ACTIVO,PCT-CE-10,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 20 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
112,ACTIVO,PCT-CE-10,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 20 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
113,ACTIVO,PCT-CE-11,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
114,ACTIVO,PCT-CE-11,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,CARA / P. MOJ
115,ACTIVO,PCT-CE-11,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
116,ACTIVO,PCT-CE-11,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
117,ACTIVO,PCT-CE-12,CARRETE ESPACIADOR,CARRETE ESPACIADOR 16 3/4 FLANGE BX-162 5000 X 16 3/4 FLANGE BX-162 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
118,ACTIVO,PCT-CE-12,CARRETE ESPACIADOR,CARRETE ESPACIADOR 16 3/4 FLANGE BX-162 5000 X 16 3/4 FLANGE BX-162 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
119,ACTIVO,PCT-CE-12,CARRETE ESPACIADOR,CARRETE ESPACIADOR 16 3/4 FLANGE BX-162 5000 X 16 3/4 FLANGE BX-162 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
120,ACTIVO,PCT-CE-13,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 60 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
121,ACTIVO,PCT-CE-13,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 60 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,CARA / P. MOJ
122,ACTIVO,PCT-CE-13,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 60 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
123,ACTIVO,PCT-CE-13,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 60 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
124,ACTIVO,PCT-CE-14,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 55 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
125,ACTIVO,PCT-CE-14,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 55 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,CARA / P. MOJ
126,ACTIVO,PCT-CE-14,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 55 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
127,ACTIVO,PCT-CE-14,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 55 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
128,ACTIVO,PCT-CE-15,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
129,ACTIVO,PCT-CE-15,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,CARA / P. MOJ
130,ACTIVO,PCT-CE-15,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
131,ACTIVO,PCT-CE-15,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
132,ACTIVO,PCT-CE-16,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 27.56 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
133,ACTIVO,PCT-CE-16,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 27.56 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
134,ACTIVO,PCT-CE-16,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 27.56 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
135,ACTIVO,PCT-CE-17,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
136,ACTIVO,PCT-CE-17,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
137,ACTIVO,PCT-CE-17,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
138,ACTIVO,PCT-CE-18,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
139,ACTIVO,PCT-CE-18,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,CARA / P. MOJ
140,ACTIVO,PCT-CE-18,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
141,ACTIVO,PCT-CE-18,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-159 10000 X 13 5/8 FLANGE BX-159 10000  P.T: 10000 H2S LONG: 78.75 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
142,ACTIVO,PCT-CE-19,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
143,ACTIVO,PCT-CE-19,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,CARA / P. MOJ
144,ACTIVO,PCT-CE-19,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
145,ACTIVO,PCT-CE-19,CARRETE ESPACIADOR,CARRETE ESPACIADOR 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
146,ACTIVO,PCT-CE-21,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
147,ACTIVO,PCT-CE-21,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
148,ACTIVO,PCT-CE-21,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 39.38 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
149,ACTIVO,PCT-CE-22,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
150,ACTIVO,PCT-CE-22,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
151,ACTIVO,PCT-CE-22,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 60 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
152,ACTIVO,PCT-CE-23,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
153,ACTIVO,PCT-CE-23,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
154,ACTIVO,PCT-CE-23,CARRETE ESPACIADOR,CARRETE ESPACIADOR 18 3/4 FLANGE BX-163 5000 X 18 3/4 FLANGE BX-163 5000  P.T: 5000 H2S LONG: 78.75 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
155,ACTIVO,PCT-CC-01,CARRETE DE CONTROL,CARRETE DE CONTROL 11 FLANGE BX-158 10000 X 11 FLANGE BX-158 10000  P.T: 10000 H2S LONG: 23.62 TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
156,ACTIVO,PCT-CC-01,CARRETE DE CONTROL,CARRETE DE CONTROL 11 FLANGE BX-158 10000 X 11 FLANGE BX-158 10000  P.T: 10000 H2S LONG: 23.62 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,CARA / P. MOJ
157,ACTIVO,PCT-CC-01,CARRETE DE CONTROL,CARRETE DE CONTROL 11 FLANGE BX-158 10000 X 11 FLANGE BX-158 10000  P.T: 10000 H2S LONG: 23.62 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
158,ACTIVO,PCT-CC-01,CARRETE DE CONTROL,CARRETE DE CONTROL 11 FLANGE BX-158 10000 X 11 FLANGE BX-158 10000  P.T: 10000 H2S LONG: 23.62 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
159,ACTIVO,PCT-DSA-01,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 5.375 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
160,ACTIVO,PCT-DSA-01,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 5.375 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
161,ACTIVO,PCT-DSA-01,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 5.375 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
162,ACTIVO,PCT-DSA-02,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE BX-158 10000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 5.75 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
163,ACTIVO,PCT-DSA-02,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE BX-158 10000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 5.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
164,ACTIVO,PCT-DSA-02,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE BX-158 10000 X 13 5/8 FLANGE BX-160 5000  P.T: 5000 H2S LONG: 5.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
165,ACTIVO,PCT-DSA-03,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 5.5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
166,ACTIVO,PCT-DSA-03,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 5.5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
167,ACTIVO,PCT-DSA-03,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 5.5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
168,ACTIVO,PCT-DSA-04,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 6.875 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
169,ACTIVO,PCT-DSA-04,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 6.875 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
170,ACTIVO,PCT-DSA-04,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 6.875 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
171,ACTIVO,PCT-DSA-05,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 7.5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
172,ACTIVO,PCT-DSA-05,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 7.5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
173,ACTIVO,PCT-DSA-05,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 7.5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
174,ACTIVO,PCT-DSA-06,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 5.5 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
175,ACTIVO,PCT-DSA-06,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 5.5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
176,ACTIVO,PCT-DSA-06,BRIDA ADAPTADORA,BRIDA ADAPTADORA 11 FLANGE R-54 / RX-54 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 5.5 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
177,ACTIVO,PCT-DSA-07,BRIDA ADAPTADORA,BRIDA ADAPTADORA 9 FLANGE BX-157 10000 X 11 FLANGE BX-158 10000  P.T: 10000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
178,ACTIVO,PCT-DSA-07,BRIDA ADAPTADORA,BRIDA ADAPTADORA 9 FLANGE BX-157 10000 X 11 FLANGE BX-158 10000  P.T: 10000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
179,ACTIVO,PCT-DSA-07,BRIDA ADAPTADORA,BRIDA ADAPTADORA 9 FLANGE BX-157 10000 X 11 FLANGE BX-158 10000  P.T: 10000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
180,ACTIVO,PCT-DSA-08,BRIDA ADAPTADORA,BRIDA ADAPTADORA 7 1/16 FLANGE R-46 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
181,ACTIVO,PCT-DSA-08,BRIDA ADAPTADORA,BRIDA ADAPTADORA 7 1/16 FLANGE R-46 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
182,ACTIVO,PCT-DSA-08,BRIDA ADAPTADORA,BRIDA ADAPTADORA 7 1/16 FLANGE R-46 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
183,ACTIVO,PCT-DSA-09,BRIDA ADAPTADORA,BRIDA ADAPTADORA 7 1/16 FLANGE R-46 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
184,ACTIVO,PCT-DSA-09,BRIDA ADAPTADORA,BRIDA ADAPTADORA 7 1/16 FLANGE R-46 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
185,ACTIVO,PCT-DSA-09,BRIDA ADAPTADORA,BRIDA ADAPTADORA 7 1/16 FLANGE R-46 5000 X 11 FLANGE BX-158 10000  P.T: 5000 H2S LONG: 6 1/4 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
186,ACTIVO,PCT-DSA-10,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 7.75 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
187,ACTIVO,PCT-DSA-10,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 7.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
188,ACTIVO,PCT-DSA-10,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 7.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
189,ACTIVO,PCT-DSA-11,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 6.75 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
190,ACTIVO,PCT-DSA-11,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 6.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CARA / P. MOJ
191,ACTIVO,PCT-DSA-11,BRIDA ADAPTADORA,BRIDA ADAPTADORA 13 5/8 FLANGE BX-160 5000 X 13 5/8 FLANGE BX-159 10000  P.T: 5000 H2S LONG: 6.75 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,ESPARRAGOS
